id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,mths_since_last_major_derog,acc_now_delinq,tot_cur_bal,acc_open_past_24mths,avg_cur_bal,bc_util,chargeoff_within_12_mths,delinq_amnt,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,num_actv_bc_tl,num_bc_tl,num_il_tl,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens
65775127,7500,7500,7500, 36 months,12.05%,249.29,emt,10+ years,MORTGAGE,33000,Source Verified,15-Dec,Current,small_business,785xx,TX,17.49,0,Dec-00,690,694,0,NA,NA,7,0,3245,28.70%,31,16-Feb,249.29,16-Apr,16-Feb,NA,0,95860,2,15977,39.3,0,0,1,26,NA,18,2,9,12,0,0,0,1,50,0,0
65656662,10000,10000,10000, 36 months,13.18%,337.81,TOP COORDINATOR,n/a,MORTGAGE,80000,Verified,15-Dec,Current,small_business,631xx,MO,9.47,0,Nov-84,665,669,1,NA,NA,8,0,27843,83.10%,11,16-Feb,337.81,16-Mar,16-Feb,NA,0,151466,1,18933,69.8,0,0,3,16,NA,0,2,4,0,0,0,0,0,33.3,0,0
65616587,25000,25000,25000, 36 months,13.18%,844.52,President,10+ years,MORTGAGE,150000,Source Verified,15-Dec,Current,small_business,320xx,FL,0.7,0,May-72,795,799,2,NA,NA,4,0,1656,3.50%,12,16-Feb,844.52,16-Mar,16-Feb,NA,0,1656,1,414,1.2,0,0,0,83,NA,1,2,5,3,0,0,0,0,0,0,0
65761803,20000,20000,20000, 60 months,15.41%,480.12,Owner,5 years,RENT,95000,Not Verified,15-Dec,Current,small_business,574xx,SD,20.3,0,Apr-98,670,674,1,NA,NA,13,0,64278,65.90%,36,16-Feb,480.12,16-Mar,16-Feb,NA,0,64278,0,5843,61.4,0,0,3,35,NA,1,8,23,7,0,0,0,0,40,0,0
65782923,2500,2500,2500, 36 months,12.59%,83.75,Process mgr,10+ years,MORTGAGE,75000,Not Verified,15-Nov,Current,small_business,436xx,OH,18.45,1,Apr-99,725,729,0,6,NA,6,0,3285,26.60%,18,16-Feb,84.6,16-Mar,16-Feb,NA,0,72439,4,12073,69.2,0,0,1,84,NA,8,1,1,12,0,0,0,1,0,0,0
65836554,3875,3875,3875, 36 months,17.57%,139.26,Owner,10+ years,OWN,140000,Source Verified,15-Nov,Current,small_business,286xx,NC,15.01,0,3-Apr,660,664,0,49,44,7,2,2329,17.60%,25,16-Jan,139.26,16-Mar,16-Feb,NA,0,89826,8,12832,NA,0,0,4,NA,NA,1,0,2,11,0,0,0,4,NA,2,0
65774465,12225,12225,12225, 60 months,24.99%,358.75,Owner,1 year,MORTGAGE,36000,Not Verified,15-Dec,Current,small_business,723xx,AR,28.4,0,7-Dec,700,704,2,NA,NA,4,0,4227,47%,5,16-Feb,358.75,16-Mar,16-Feb,NA,0,18985,3,4746,101,0,0,0,19,NA,4,1,1,2,0,0,0,2,100,0,0
65746434,10375,10375,10375, 36 months,16.55%,367.58,Registered Nurse,10+ years,MORTGAGE,90000,Verified,15-Nov,Current,small_business,786xx,TX,25.25,0,Nov-97,690,694,0,68,NA,9,0,14705,62%,12,16-Feb,367.58,16-Mar,16-Feb,34,0,148217,8,16468,90,0,0,3,4,NA,6,2,2,3,NA,0,0,7,50,0,0
65676428,8000,8000,8000, 36 months,12.59%,267.98,Deputy Sheriff,5 years,MORTGAGE,70000,Source Verified,15-Nov,Current,small_business,492xx,MI,6.5,0,1-Sep,670,674,2,80,64,10,2,3119,74.30%,27,16-Feb,267.98,16-Mar,16-Feb,NA,0,16423,4,2053,36.1,0,0,5,2,NA,2,1,6,8,0,0,0,2,0,1,1
65596157,14400,14400,14400, 36 months,17.57%,517.5,Process Engineer,3 years,RENT,89000,Source Verified,15-Nov,Current,small_business,440xx,OH,17,0,11-Mar,665,669,1,NA,NA,8,0,12439,43%,8,16-Feb,517.5,16-Mar,16-Feb,NA,0,25813,7,3226,43,0,0,0,8,NA,0,7,7,1,NA,0,0,5,28.6,0,0
65606379,15000,15000,15000, 60 months,19.99%,397.33,Training Manager,10+ years,RENT,51000,Verified,15-Nov,Current,small_business,040xx,ME,17.08,0,Jan-97,725,729,1,NA,NA,4,0,7513,88.40%,4,16-Feb,397.33,16-Mar,16-Feb,NA,0,25996,1,8665,88.4,0,0,0,3,NA,3,2,3,1,0,0,0,1,100,0,0
65806111,7350,7350,7350, 36 months,19.99%,273.12,master control operator,10+ years,RENT,24000,Verified,15-Nov,Current,small_business,326xx,FL,5.8,1,1-Oct,685,689,0,5,NA,18,0,1542,34.30%,29,16-Feb,273.12,16-Mar,16-Feb,NA,0,47335,6,2784,34.3,0,0,0,3,5,NA,2,5,23,0,0,0,2,25,0,0
65816045,4400,4400,4400, 36 months,17.86%,158.77,ceo/president,10+ years,MORTGAGE,32000,Verified,15-Dec,Current,small_business,562xx,MN,24.53,1,4-Apr,665,669,0,3,NA,9,0,4181,34.30%,11,16-Feb,158.77,16-Mar,16-Feb,NA,0,133541,6,16693,89.6,0,0,2,133,NA,8,1,2,3,0,0,0,3,100,0,0
65762542,35000,35000,35000, 60 months,23.99%,1006.68,owner,< 1 year,OWN,250000,Verified,15-Dec,Current,small_business,604xx,IL,9.47,0,Apr-88,705,709,2,25,NA,15,0,15077,46.40%,54,16-Feb,1006.68,16-Mar,16-Feb,68,0,542645,7,36176,31.1,0,0,16,2,73,2,2,11,11,0,0,0,4,0,0,0
65715743,19975,19975,19975, 36 months,12.59%,669.1,Software Engineer,3 years,RENT,70000,Source Verified,15-Nov,Current,small_business,902xx,CA,6.63,0,2-May,680,684,0,78,NA,3,0,3480,40.50%,10,16-Jan,669.1,16-Mar,16-Feb,78,0,3480,3,1160,40.5,0,0,0,10,78,10,2,5,3,0,0,0,3,0,0,0
65612385,11200,11200,11200, 36 months,17.86%,404.13,Member,7 years,RENT,60000,Not Verified,15-Nov,Current,small_business,604xx,IL,24.66,0,Mar-88,665,669,2,NA,65,11,1,14802,85.10%,25,16-Feb,404.13,16-Mar,16-Feb,NA,0,37173,3,5310,96.1,0,0,7,19,NA,3,3,5,4,0,0,0,1,66.7,1,0
65825387,28000,28000,27975, 60 months,14.33%,656.32,Professor,5 years,RENT,245000,Verified,15-Nov,Current,small_business,271xx,NC,12.8,5,Jun-95,690,694,2,8,NA,14,0,13158,51%,23,16-Feb,656.32,16-Mar,16-Feb,12,0,60184,3,4298,60,0,0,1,21,8,0,5,8,9,NA,0,1,1,80,0,0
65805568,1800,1800,1800, 36 months,15.41%,62.76,Property Manager,10+ years,OWN,63000,Verified,15-Dec,Current,small_business,913xx,CA,25.77,1,1-Feb,690,694,1,21,NA,10,0,7591,57.90%,17,16-Feb,62.76,16-Apr,16-Feb,NA,0,50993,2,5099,87.7,0,0,2,34,28,6,2,3,6,0,0,0,1,100,0,0
65374045,6575,6575,6575, 36 months,13.18%,222.11,Head Football Coach,3 years,RENT,300000,Source Verified,15-Nov,Current,small_business,275xx,NC,5.6,0,Feb-00,675,679,3,64,NA,6,0,1176,50%,24,16-Feb,222.11,16-Mar,16-Feb,49,0,99170,2,16528,50,0,0,4,19,NA,0,2,3,16,NA,0,0,1,0,0,0
65695493,1000,1000,1000, 36 months,13.18%,33.79,warehouse manager ,7 years,MORTGAGE,32000,Source Verified,15-Nov,Current,small_business,333xx,FL,8.36,0,7-Sep,665,669,0,39,NA,11,0,3596,83.60%,12,16-Feb,33.79,16-Mar,16-Feb,39,0,15824,2,1439,83.6,0,0,0,22,NA,2,3,3,9,0,0,0,0,33.3,0,0
65305348,17275,17275,17275, 60 months,18.49%,443.29,Project Manager Consultant ,3 years,RENT,70000,Not Verified,15-Nov,Current,small_business,101xx,NY,18,1,Aug-98,695,699,1,19,NA,22,0,2030,9.70%,44,16-Feb,443.29,16-Mar,16-Feb,24,0,232172,6,11056,9.4,0,0,0,3,45,1,2,14,17,0,0,0,3,0,0,0
65635132,30000,30000,29975, 60 months,26.77%,911.95,Dispatcher,10+ years,RENT,92000,Verified,15-Nov,Current,small_business,604xx,IL,14.98,0,Apr-98,680,684,3,NA,83,8,1,2196,25%,27,16-Jan,911.95,16-Mar,16-Feb,NA,0,54866,3,9144,27.8,0,0,4,43,NA,2,1,3,12,0,0,0,2,0,1,0
65815177,5000,5000,5000, 36 months,13.67%,170.09,owner,10+ years,MORTGAGE,125000,Not Verified,15-Nov,Current,small_business,926xx,CA,14.82,2,4-Jan,695,699,0,10,NA,8,0,1701,26.60%,16,16-Feb,170.09,16-Mar,16-Feb,10,0,49940,4,6243,61.2,0,0,2,62,10,4,1,4,4,0,0,1,3,0,0,0
65753736,31425,31425,31175, 60 months,21.99%,867.75,Data Coordinator,10+ years,MORTGAGE,70214,Source Verified,15-Nov,Current,small_business,919xx,CA,10.7,0,2-Nov,740,744,0,NA,NA,15,0,30798,59.20%,33,16-Feb,867.75,16-Mar,16-Feb,NA,0,289000,5,19267,2,0,0,3,22,NA,8,2,10,10,0,0,0,2,0,0,0
65815042,24000,24000,24000, 60 months,18.20%,612.06,Office Manager/Realtor,8 years,OWN,80000,Verified,15-Dec,Current,small_business,770xx,TX,28.86,0,Sep-99,695,699,0,45,NA,23,0,17156,84.10%,44,16-Feb,612.06,16-Mar,16-Feb,NA,0,143326,6,6232,96.7,0,0,0,13,NA,7,2,4,35,0,0,0,2,100,0,0
65724679,25000,25000,24850, 60 months,18.20%,637.56,Owner,6 years,MORTGAGE,175000,Source Verified,15-Dec,Current,small_business,026xx,MA,5.67,0,1-Nov,740,744,0,72,NA,7,0,2538,7.10%,22,16-Feb,637.56,16-Mar,16-Feb,NA,0,319878,3,45697,2.1,0,0,1,19,75,1,2,10,8,0,0,0,2,0,0,0
65774714,20075,20075,20075, 60 months,24.99%,589.12,Owner,10+ years,MORTGAGE,102000,Verified,15-Dec,Current,small_business,779xx,TX,12.34,1,Feb-99,685,689,2,22,NA,5,0,10007,87%,20,16-Feb,589.12,16-Mar,16-Feb,69,0,67843,3,13569,84.8,0,0,0,10,42,1,2,6,10,0,0,0,2,100,0,0
65702296,19025,19025,19025, 36 months,17.57%,683.71,Forklift Driver ,10+ years,RENT,56000,Verified,15-Nov,Current,small_business,945xx,CA,19.05,0,2-Aug,660,664,0,NA,84,5,1,6091,60.30%,16,16-Feb,683.71,16-Mar,16-Feb,NA,0,18913,2,3783,60.3,0,0,1,29,NA,NA,3,6,8,0,0,0,0,0,1,0
64721338,16000,16000,16000, 36 months,12.05%,531.82,Journeymen Linemen,10+ years,MORTGAGE,150000,Source Verified,15-Dec,Current,small_business,186xx,PA,19.8,0,8-Jun,700,704,1,NA,NA,12,0,8619,46.60%,17,16-Feb,531.82,16-Apr,16-Feb,NA,0,362274,12,30190,55.6,0,0,1,6,NA,4,3,4,9,0,0,0,7,0,0,0
65734814,11775,11775,11775, 36 months,15.41%,410.56,MLS II (ASCP),5 years,RENT,63000,Verified,15-Nov,Current,small_business,871xx,NM,29.81,1,4-Feb,685,689,3,8,NA,13,0,5590,47%,24,16-Jan,410.56,16-Mar,16-Feb,NA,0,89260,5,6866,91,0,0,0,67,NA,5,3,5,14,NA,0,0,4,100,0,0
65684701,24000,24000,24000, 60 months,22.99%,676.44,Superintendent ,4 years,MORTGAGE,120000,Verified,15-Dec,Current,small_business,797xx,TX,15.82,0,3-Jul,725,729,0,NA,NA,16,0,7344,18%,36,16-Feb,691.62,16-Mar,16-Feb,NA,0,387409,13,25827,71.3,0,0,2,30,NA,1,3,7,14,0,0,0,9,50,0,0
65784549,21000,21000,21000, 36 months,7.89%,657,Owner,10+ years,MORTGAGE,240000,Source Verified,15-Dec,Current,small_business,644xx,MO,8.03,0,Mar-73,730,734,0,75,NA,8,0,19458,54%,18,16-Feb,657,16-Mar,16-Feb,NA,0,73847,5,9230,53,0,0,0,16,NA,18,4,9,5,NA,0,0,1,25,0,0
63803420,16000,16000,16000, 60 months,13.67%,369.57,Teacher,3 years,RENT,60000,Not Verified,15-Nov,Current,small_business,410xx,KY,31.28,1,Jan-93,735,739,0,23,NA,8,0,4303,47.30%,26,16-Jan,369.57,16-Mar,16-Feb,NA,0,49526,2,6191,50.6,0,0,0,57,NA,12,1,7,15,0,0,0,1,0,0,0
65794369,10000,10000,9750, 60 months,24.99%,293.46,Driver ,5 years,OWN,60000,Source Verified,15-Nov,Current,small_business,301xx,GA,26.62,0,5-Jan,685,689,1,NA,89,8,1,21142,68.90%,14,16-Jan,293.46,16-Mar,16-Feb,NA,0,64762,5,9252,73.8,0,0,0,39,NA,0,2,4,7,0,0,0,3,50,1,0
65382501,9500,9500,9500, 36 months,15.41%,331.24,Therapist,10+ years,RENT,28000,Source Verified,15-Nov,Current,small_business,900xx,CA,32.1,0,Mar-98,680,684,0,65,NA,13,0,6814,17.80%,22,16-Feb,331.24,16-Mar,16-Feb,65,0,39738,6,3057,17.8,0,0,0,5,NA,16,5,17,5,0,0,0,2,11.1,0,0
65814153,10000,10000,10000, 36 months,13.18%,337.81,Supervisor,10+ years,RENT,55000,Source Verified,15-Nov,Current,small_business,919xx,CA,17.43,1,Oct-97,665,669,0,5,82,5,1,1693,13.70%,11,16-Feb,337.81,16-Mar,16-Feb,69,0,31646,2,6329,40.3,0,0,1,24,NA,21,1,2,6,0,0,0,0,0,0,0
65058315,21400,21400,21400, 60 months,19.99%,566.86,Agent,3 years,OWN,63000,Source Verified,15-Nov,Current,small_business,937xx,CA,11.39,0,Jan-88,720,724,0,NA,NA,15,0,12442,51.80%,16,16-Feb,566.86,16-Mar,16-Feb,NA,0,48666,4,3244,52.6,0,0,0,35,NA,NA,5,5,9,0,0,0,0,80,0,0
65504645,6000,6000,6000, 36 months,9.17%,191.28,Agent,10+ years,MORTGAGE,130000,Source Verified,15-Nov,Current,small_business,707xx,LA,8.98,0,Jul-00,705,709,0,64,NA,6,0,6934,57.30%,19,16-Feb,191.28,16-Mar,16-Feb,NA,0,403884,2,67314,92.5,0,0,3,46,64,11,1,3,10,0,0,0,2,100,0,0
65753298,20000,20000,20000, 60 months,14.33%,468.8,Underwriter,4 years,RENT,105000,Verified,15-Nov,Current,small_business,088xx,NJ,37.85,1,Mar-86,670,674,0,23,NA,22,0,18898,63.20%,37,16-Feb,375.47,16-Mar,16-Feb,28,0,188736,6,8579,73.7,0,0,0,11,28,9,5,9,24,0,0,0,3,60,0,0
65603383,5125,5125,5125, 36 months,13.67%,174.35,President,1 year,MORTGAGE,70000,Not Verified,15-Nov,Current,small_business,928xx,CA,34.42,0,4-Jul,715,719,3,NA,NA,23,0,48341,45%,42,16-Feb,174.35,16-Mar,16-Feb,NA,0,290624,7,12635,56,0,0,2,6,NA,0,9,17,8,NA,0,0,4,22.2,0,0
65783176,4000,4000,4000, 36 months,13.67%,136.08,Lead Commercial HVAC installer,1 year,MORTGAGE,50000,Source Verified,15-Nov,Current,small_business,431xx,OH,2.9,0,Apr-00,680,684,0,69,NA,6,0,4887,37.30%,11,16-Feb,136.08,16-Mar,16-Feb,NA,0,4887,5,815,40.7,0,0,1,2,69,19,4,6,0,0,0,0,3,0,0,0
65772790,3500,3500,3500, 36 months,14.33%,120.19,,n/a,MORTGAGE,80000,Source Verified,15-Nov,Current,small_business,925xx,CA,7.23,0,3-Sep,670,674,4,NA,66,7,1,2425,37%,21,16-Feb,120.19,16-Mar,16-Feb,28,0,187896,5,26842,51,0,0,2,3,NA,3,4,7,8,NA,0,0,2,25,1,0
65703447,3075,3075,3075, 36 months,18.49%,111.93,Bartender,3 years,RENT,30000,Source Verified,15-Nov,Current,small_business,468xx,IN,4.12,0,1-May,665,669,0,34,49,5,1,3839,53.30%,7,16-Feb,111.93,16-Mar,16-Feb,NA,0,3839,3,768,54.1,0,0,0,7,34,8,3,4,2,0,0,0,3,25,0,0
65160503,20350,20350,20100, 60 months,24.99%,597.19,Fire fighter,< 1 year,MORTGAGE,54754,Verified,15-Nov,Current,small_business,735xx,OK,25.54,0,7-Nov,675,679,1,NA,NA,11,0,13379,80.60%,22,16-Feb,597.19,16-Mar,16-Feb,NA,0,164469,5,14952,96.3,0,0,1,7,NA,6,4,4,11,0,0,0,2,100,0,0
65633122,5000,5000,5000, 36 months,13.18%,168.91,owner,5 years,MORTGAGE,36500,Not Verified,15-Dec,Current,small_business,785xx,TX,13.48,1,Jan-92,675,679,0,22,NA,5,0,19580,65%,15,16-Feb,168.91,16-Mar,16-Feb,NA,0,19580,0,3916,63.6,0,0,0,26,NA,4,3,6,2,0,0,0,0,33.3,0,0
65803279,25000,25000,25000, 36 months,13.18%,844.52,Owner,3 years,RENT,56000,Not Verified,15-Nov,Current,small_business,950xx,CA,27.41,0,5-Mar,795,799,1,NA,NA,11,0,4585,10.60%,17,16-Feb,844.52,16-Mar,16-Feb,NA,0,24118,3,2412,9.8,0,0,0,13,NA,1,3,5,6,0,0,0,1,0,0,0
65693212,27000,27000,27000, 36 months,13.18%,912.08,President,< 1 year,MORTGAGE,150000,Not Verified,15-Dec,Current,small_business,940xx,CA,13.92,1,Oct-93,665,669,1,21,NA,7,0,46828,85%,9,16-Feb,912.08,16-Mar,16-Feb,NA,0,62010,3,8858,86,0,0,0,14,21,1,5,6,1,NA,0,0,1,60,0,0
65662940,16000,16000,16000, 36 months,13.18%,540.5,Owner,1 year,RENT,75000,Source Verified,15-Dec,Current,small_business,534xx,WI,13.25,1,5-Jun,720,724,0,15,NA,10,0,5055,24.80%,17,16-Feb,540.5,16-Mar,16-Feb,NA,0,25651,2,2565,59.5,0,0,0,23,NA,1,2,4,8,0,0,0,1,33.3,0,0
64109315,35000,35000,35000, 60 months,13.67%,808.42,Branch President,3 years,MORTGAGE,211000,Verified,15-Dec,Current,small_business,761xx,TX,7.98,0,Apr-97,715,719,0,32,NA,9,0,8161,31.80%,28,16-Feb,808.42,16-Mar,16-Feb,NA,0,454698,5,50522,36.3,0,0,4,114,50,4,4,9,9,0,0,0,3,0,0,0
65602499,20825,20825,20825, 60 months,19.99%,551.62,Associate Manager,4 years,MORTGAGE,103000,Verified,15-Nov,Current,small_business,788xx,TX,28.27,0,3-Jul,705,709,1,NA,NA,18,0,25423,88.60%,30,16-Feb,551.62,16-Mar,16-Feb,NA,0,390870,7,21715,82,0,0,3,23,NA,3,4,5,19,0,0,0,0,50,0,0
65793349,13425,13425,13425, 36 months,15.41%,468.09,Owner,10+ years,MORTGAGE,180000,Source Verified,15-Dec,Current,small_business,494xx,MI,7.62,0,Feb-96,660,664,0,54,27,8,10,6089,55.90%,15,16-Feb,468.09,16-Mar,16-Feb,61,0,308441,4,38555,72.5,0,0,1,8,61,2,4,6,4,0,0,0,4,50,0,9
65733027,16000,16000,16000, 36 months,7.89%,500.58,owner,10+ years,MORTGAGE,168000,Not Verified,15-Nov,Current,small_business,770xx,TX,20.76,0,Apr-82,705,709,0,NA,NA,19,0,34113,50.10%,32,16-Feb,500.58,16-Mar,16-Feb,NA,0,181195,3,9537,62.1,0,0,3,44,NA,8,9,11,8,0,0,0,2,11.1,0,0
65743107,17150,17150,17125, 60 months,24.99%,503.28,Owner,6 years,RENT,135000,Not Verified,15-Dec,Current,small_business,917xx,CA,15.57,1,Aug-99,670,674,2,9,48,16,1,13622,54.30%,22,16-Feb,503.28,16-Mar,16-Feb,9,0,44675,6,2792,93,0,0,0,3,NA,3,5,11,2,0,0,1,2,80,0,1
65722590,18000,18000,18000, 60 months,23.99%,517.72,mechanic,3 years,MORTGAGE,52000,Verified,15-Nov,Current,small_business,841xx,UT,13.89,1,8-Feb,660,664,0,20,NA,8,0,10371,71.50%,11,16-Feb,517.72,16-Mar,16-Feb,20,0,17613,1,2202,76,0,0,0,25,NA,20,5,5,2,0,0,1,1,60,0,0
65832618,7000,7000,7000, 36 months,18.49%,254.8,,n/a,MORTGAGE,73680,Verified,15-Dec,Current,small_business,302xx,GA,26.24,0,Nov-94,695,699,0,NA,75,11,1,11950,61%,16,16-Feb,254.8,16-Mar,16-Feb,NA,0,76137,13,6922,65,0,0,0,11,NA,1,4,8,4,0,0,0,11,16.7,1,0
64978699,8750,8750,8750, 36 months,15.41%,305.09,sales rep/ trainer,7 years,RENT,26000,Not Verified,15-Nov,Current,small_business,916xx,CA,36.57,0,Sep-80,730,734,0,NA,NA,7,0,9679,60.50%,13,16-Feb,305.09,16-Mar,16-Feb,NA,0,22667,2,3778,60.5,0,0,0,179,NA,22,3,7,3,0,0,0,1,66.7,0,0
65782471,3100,3100,3100, 36 months,17.86%,111.86,driver,10+ years,MORTGAGE,75000,Not Verified,15-Dec,Current,small_business,925xx,CA,9.54,3,Jun-96,670,674,2,NA,24,7,1,1204,16%,33,16-Feb,111.86,16-Apr,16-Feb,21,0,18898,7,2699,0,0,0,3,92,NA,0,0,7,6,NA,0,3,2,NA,1,0
65712410,12525,12525,12525, 60 months,19.99%,331.77,Driver,1 year,RENT,73000,Source Verified,15-Nov,Current,small_business,890xx,NV,17.49,0,Feb-92,675,679,0,59,NA,9,0,3271,34.80%,18,16-Feb,331.77,16-Mar,16-Feb,59,0,56631,6,6292,22.4,0,0,0,18,72,6,2,5,7,0,0,0,2,0,0,0
65712184,3000,3000,3000, 36 months,13.67%,102.06,Owner/Driver,7 years,RENT,44000,Not Verified,15-Nov,Current,small_business,496xx,MI,23.51,0,Jun-97,685,689,2,78,NA,11,0,9082,58.60%,17,16-Jan,102.06,16-Mar,16-Feb,NA,0,93089,5,8463,92.7,0,0,0,11,NA,6,3,5,10,0,0,0,2,100,0,0
65731978,20000,20000,20000, 36 months,11.49%,659.43,Truck Dirver,10+ years,MORTGAGE,120000,Source Verified,15-Dec,Current,small_business,661xx,KS,3.18,0,5-Jan,675,679,0,36,NA,4,0,11571,55.60%,6,16-Feb,659.43,16-Mar,16-Feb,48,0,135730,2,33933,55.6,0,0,2,8,NA,8,3,3,1,0,0,0,1,0,0,0
65672105,18000,18000,18000, 60 months,14.33%,421.92,General Accounting Supervisor,3 years,OWN,100000,Not Verified,15-Nov,Current,small_business,605xx,IL,16.24,0,Oct-98,810,814,1,NA,NA,9,0,8095,13.80%,24,16-Feb,421.92,16-Mar,16-Feb,NA,0,496924,3,55214,13.8,0,0,8,22,NA,0,3,5,5,0,0,0,1,0,0,0
65742189,24175,24175,24125, 60 months,18.49%,620.35,Painter,10+ years,RENT,67200,Verified,15-Nov,Current,small_business,114xx,NY,17.54,3,Jul-97,705,709,2,14,NA,11,0,3633,17.30%,20,16-Feb,620.35,16-Mar,16-Feb,45,0,37936,4,3449,24.5,0,0,0,24,21,2,3,7,5,0,0,0,3,0,0,0
65631967,20000,20000,20000, 60 months,15.41%,480.12,driver,3 years,RENT,200000,Source Verified,15-Dec,Current,small_business,952xx,CA,2.51,2,4-Mar,700,704,0,13,NA,13,0,6175,22.50%,31,16-Feb,480.12,16-Mar,16-Feb,NA,0,8720,5,727,39.9,0,0,1,16,13,9,3,12,0,0,0,0,4,0,0,0
65771571,5000,5000,5000, 36 months,13.67%,170.09,owner/operator,3 years,RENT,65000,Not Verified,15-Nov,Current,small_business,217xx,MD,11.67,0,Sep-95,720,724,1,52,NA,7,0,20952,56.90%,15,16-Jan,170.09,16-Mar,16-Feb,NA,0,26289,1,4382,56.4,0,0,0,80,NA,2,3,6,6,0,0,0,1,66.7,0,0
65671630,7200,7200,7200, 36 months,17.86%,259.8,"Manager, Customer Service Team",1 year,RENT,37500,Verified,15-Nov,Current,small_business,480xx,MI,13.57,0,1-Aug,680,684,0,NA,104,4,1,5119,72.10%,22,16-Feb,259.8,16-Mar,16-Feb,NA,0,7968,2,1992,80,0,0,0,98,NA,11,2,7,14,0,0,0,1,100,1,0
65761838,20000,20000,20000, 36 months,12.05%,664.77,President,10+ years,MORTGAGE,175000,Source Verified,15-Nov,Current,small_business,109xx,NY,3.45,0,Jul-70,740,744,1,NA,NA,7,0,24699,46.60%,12,16-Feb,664.77,16-Mar,16-Feb,NA,0,24699,3,4117,49.2,0,0,0,3,NA,3,2,5,2,0,0,0,2,0,0,0
65761767,23975,23975,23975, 60 months,20.99%,648.47,Principal Software Engineer,< 1 year,MORTGAGE,160000,Verified,15-Nov,Current,small_business,368xx,AL,9.94,0,Oct-96,710,714,0,53,NA,19,0,4501,40.90%,37,16-Feb,648.47,16-Mar,16-Feb,77,0,394512,5,20764,34.9,0,0,5,15,NA,13,4,5,26,0,0,0,0,0,0,0
65671369,35000,35000,35000, 36 months,12.05%,1163.34,President,10+ years,MORTGAGE,175900,Source Verified,15-Nov,Current,small_business,600xx,IL,24.04,1,Jan-89,680,684,2,7,NA,20,0,175567,85%,34,16-Feb,1163.34,16-Mar,16-Feb,NA,0,650523,5,34238,75,0,0,4,26,NA,0,7,15,3,NA,0,0,3,28.6,0,0
65771237,17250,17250,17250, 60 months,18.20%,439.92,owner,10+ years,RENT,80000,Source Verified,15-Dec,Current,small_business,347xx,FL,3.47,0,Jul-94,670,674,0,36,34,11,6,5179,38.10%,36,16-Feb,439.92,16-Apr,16-Feb,36,0,5179,7,518,36.9,0,0,15,5,NA,0,4,8,1,0,0,0,4,0,1,4
65601261,20000,20000,20000, 36 months,10.99%,654.68,ownwer,5 years,MORTGAGE,120000,Verified,15-Nov,Current,small_business,227xx,VA,0.98,2,Oct-85,665,669,0,14,NA,6,0,3239,67.50%,18,16-Feb,654.68,16-Mar,16-Feb,14,0,784180,0,156836,68.9,0,0,2,97,14,4,2,10,1,0,0,1,0,66.7,0,0
65284039,9000,9000,9000, 36 months,12.05%,299.15,Sr. wastewater plant operator,10+ years,MORTGAGE,150000,Source Verified,15-Nov,Current,small_business,920xx,CA,2.82,0,Aug-90,670,674,0,NA,78,8,1,10529,43.70%,20,16-Feb,299.15,16-Mar,16-Feb,NA,0,565268,4,94211,57.1,0,0,4,5,NA,1,2,5,5,0,0,0,2,0,1,0
65404946,10000,10000,10000, 36 months,13.67%,340.18, barber,1 year,MORTGAGE,30000,Not Verified,15-Nov,Current,small_business,605xx,IL,6.68,0,1-Sep,665,669,2,NA,62,9,1,4742,20.80%,22,16-Feb,340.18,16-Mar,16-Feb,NA,0,4742,4,593,14.9,0,0,2,14,NA,2,1,4,3,0,0,0,3,0,1,0
65374669,12000,12000,12000, 36 months,12.05%,398.86,Owner,10+ years,MORTGAGE,128000,Not Verified,15-Nov,Current,small_business,074xx,NJ,6.64,0,Jun-84,670,674,0,33,7,25,4,20653,37.30%,34,16-Feb,398.86,16-Mar,16-Feb,NA,0,23707,8,948,41.3,0,0,0,10,33,5,16,26,2,0,0,0,5,5,0,2
65455086,14550,14550,14550, 36 months,11.49%,479.74,Preseident,8 years,MORTGAGE,110000,Source Verified,15-Dec,Current,small_business,334xx,FL,6.5,1,Mar-00,660,664,0,14,60,8,1,4468,31%,19,16-Feb,538.69,16-Mar,16-Feb,41,0,15910,4,1988,32,0,0,2,3,NA,5,4,7,6,NA,0,0,2,25,1,0
65474621,5000,5000,5000, 36 months,9.17%,159.4,Mission Management,10+ years,MORTGAGE,78000,Source Verified,15-Nov,Current,small_business,802xx,CO,11.12,0,3-Sep,695,699,0,72,NA,8,0,10189,43%,12,16-Feb,159.4,16-Mar,16-Feb,NA,0,139882,1,17485,72.9,0,0,1,56,NA,NA,3,3,5,0,0,0,0,33.3,0,0
